Timestamp,Heart Rate(bpm)
Oct 1 2025 21:47:28.131,59
Oct 1 2025 21:47:28.978,59
Oct 1 2025 21:47:30.982,59
Oct 1 2025 21:47:31.784,60
Oct 1 2025 21:47:33.789,60
Oct 1 2025 21:47:35.570,60
Oct 1 2025 21:47:36.551,60
Oct 1 2025 21:47:40.382,59
Oct 1 2025 21:47:46.87,59
Oct 1 2025 21:47:47.64,59
Oct 1 2025 21:47:48.44,60
Oct 1 2025 21:47:52.855,60
Oct 1 2025 21:47:54.859,60
Oct 1 2025 21:47:59.625,60
Oct 1 2025 21:48:8.89,59
Oct 1 2025 21:48:11.876,59
Oct 1 2025 21:48:12.856,58
Oct 1 2025 21:48:14.683,58
Oct 1 2025 21:48:15.663,58
Oct 1 2025 21:48:20.429,58
Oct 1 2025 21:48:22.256,58
Oct 1 2025 21:48:24.216,58
Oct 1 2025 21:48:26.177,58
Oct 1 2025 21:48:27.156,58
Oct 1 2025 21:48:28.136,59
Oct 1 2025 21:48:30.96,60
Oct 1 2025 21:48:34.16,60
Oct 1 2025 21:48:34.997,60
Oct 1 2025 21:48:37.937,60
Oct 1 2025 21:48:45.777,59
Oct 1 2025 21:48:47.781,59
Oct 1 2025 21:48:48.672,61
Oct 1 2025 21:48:49.652,61
Oct 1 2025 21:48:51.612,58
Oct 1 2025 21:48:52.592,58
Oct 1 2025 21:48:54.552,58
Oct 1 2025 21:48:56.512,59
Oct 1 2025 21:48:58.517,59
Oct 1 2025 21:49:0.387,61
Oct 1 2025 21:49:2.347,61
Oct 1 2025 21:49:4.307,62
Oct 1 2025 21:49:5.287,62
Oct 1 2025 21:49:7.247,62
Oct 1 2025 21:49:8.227,61
Oct 1 2025 21:49:10.187,61
Oct 1 2025 21:49:12.147,60
Oct 1 2025 21:49:15.87,60
Oct 1 2025 21:49:17.91,60
Oct 1 2025 21:49:21.857,60
Oct 1 2025 21:49:22.837,60
Oct 1 2025 21:49:23.817,59
Oct 1 2025 21:49:24.797,59
Oct 1 2025 21:49:26.757,57
Oct 1 2025 21:49:27.737,57
Oct 1 2025 21:49:28.716,57
Oct 1 2025 21:49:32.636,60
Oct 1 2025 21:49:34.643,60
Oct 1 2025 21:49:36.601,61
Oct 1 2025 21:49:38.605,61
Oct 1 2025 21:49:40.610,61
Oct 1 2025 21:49:41.367,63
Oct 1 2025 21:49:42.347,63
Oct 1 2025 21:49:43.327,63
Oct 1 2025 21:49:45.287,63
Oct 1 2025 21:49:46.267,63
Oct 1 2025 21:49:47.248,63
Oct 1 2025 21:49:49.252,63
Oct 1 2025 21:49:51.167,63
Oct 1 2025 21:49:54.107,58
Oct 1 2025 21:49:57.3,58
Oct 1 2025 21:49:57.983,58
Oct 1 2025 21:49:59.943,57
Oct 1 2025 21:50:0.923,57
Oct 1 2025 21:50:2.838,57
Oct 1 2025 21:50:14.287,58
Oct 1 2025 21:50:15.267,56
Oct 1 2025 21:50:16.202,56
Oct 1 2025 21:50:18.117,56
Oct 1 2025 21:50:19.97,56
Oct 1 2025 21:50:20.924,56
Oct 1 2025 21:50:22.887,57
Oct 1 2025 21:50:24.755,59
Oct 1 2025 21:50:26.759,59
Oct 1 2025 21:50:27.695,59
Oct 1 2025 21:50:29.655,62
Oct 1 2025 21:50:30.635,62
Oct 1 2025 21:50:36.337,62
Oct 1 2025 21:50:37.317,62
Oct 1 2025 21:50:38.386,62
Oct 1 2025 21:50:39.188,62
Oct 1 2025 21:50:41.149,62
Oct 1 2025 21:50:45.69,60
Oct 1 2025 21:50:46.807,60
Oct 1 2025 21:50:49.614,60
Oct 1 2025 21:50:56.297,59
Oct 1 2025 21:50:58.257,59
Oct 1 2025 21:51:1.109,59
Oct 1 2025 21:51:5.965,58
Oct 1 2025 21:51:6.945,58
Oct 1 2025 21:51:7.926,58
Oct 1 2025 21:51:9.930,58
Oct 1 2025 21:51:10.866,58
Oct 1 2025 21:51:12.871,58
Oct 1 2025 21:51:14.787,59
Oct 1 2025 21:51:16.747,59
Oct 1 2025 21:51:18.752,59
Oct 1 2025 21:51:20.757,59
Oct 1 2025 21:51:22.761,59
Oct 1 2025 21:51:24.588,59
Oct 1 2025 21:51:25.569,59
